source,title,author,detail_link
project_gutenberg,The Story of Magellan and The Discovery of the Philippines,Hezekiah Butterworth,https://www.gutenberg.org/ebooks/37814
project_gutenberg,"Caleb Williams; Or, Things as They Are",William Godwin,https://www.gutenberg.org/ebooks/11323
project_gutenberg,The Pirate,Walter Scott,https://www.gutenberg.org/ebooks/42389
project_gutenberg,The Metal Monster,Abraham Merritt,https://www.gutenberg.org/ebooks/3479
project_gutenberg,"In Search of the Castaways; Or, The Children of Captain Grant",Jules Verne,https://www.gutenberg.org/ebooks/2083
project_gutenberg,The Story of the Treasure Seekers,E. Nesbit,https://www.gutenberg.org/ebooks/770
project_gutenberg,"Love-at-arms :  being a narrative excerpted from the chronicles of Urbino, during the dominion of the high and mighty Messer Guidobaldo da Montefeltro",Rafael Sabatini,https://www.gutenberg.org/ebooks/3530
project_gutenberg,Die Abenteuer Tom Sawyers (German),Mark Twain,https://www.gutenberg.org/ebooks/30165
project_gutenberg,Robin Hood,J. Walker McSpadden,https://www.gutenberg.org/ebooks/832
project_gutenberg,Complete Short Works of George Meredith,George Meredith,https://www.gutenberg.org/ebooks/4499
project_gutenberg,"Farthest North, Vol. I",Fridtjof Nansen,https://www.gutenberg.org/ebooks/30197
project_gutenberg,"The Works of Aphra Behn, Volume V",Aphra Behn,https://www.gutenberg.org/ebooks/29854
project_gutenberg,Wizard,Laurence M. Janifer,https://www.gutenberg.org/ebooks/24375
project_gutenberg,"The Sea: Its Stirring Story of Adventure, Peril, & Heroism. Volume 4",Frederick Whymper,https://www.gutenberg.org/ebooks/45033
project_gutenberg,Ozma of Oz,L. Frank Baum,https://www.gutenberg.org/ebooks/33361
project_gutenberg,El Dorado: An Adventure of the Scarlet Pimpernel,Baroness Emmuska Orczy Orczy,https://www.gutenberg.org/ebooks/1752
project_gutenberg,Tales of the Malayan Coast,Rounsevelle Wildman,https://www.gutenberg.org/ebooks/27784
project_gutenberg,The Undersea Tube,L. Taylor Hansen,https://www.gutenberg.org/ebooks/27609
project_gutenberg,"The Smoky God; Or, A Voyage to the Inner World",Willis George Emerson,https://www.gutenberg.org/ebooks/3007
project_gutenberg,The Road to Oz,L. Frank Baum,https://www.gutenberg.org/ebooks/26624
project_gutenberg,The Discovery of Guiana,Walter Raleigh,https://www.gutenberg.org/ebooks/2272
project_gutenberg,The Book of Buried Treasure,Ralph Delahaye Paine,https://www.gutenberg.org/ebooks/33318
project_gutenberg,"Captain Canot; Or, Twenty Years of an African Slaver",Brantz Mayer and Theodore Canot,https://www.gutenberg.org/ebooks/23034
project_gutenberg,The Wandering Jew — Complete,Eugène Sue,https://www.gutenberg.org/ebooks/3350
project_gutenberg,Modern Short Stories: A Book for High Schools,,https://www.gutenberg.org/ebooks/62942
project_gutenberg,Novelas Cortas (Spanish),Pedro Antonio de Alarcón,https://www.gutenberg.org/ebooks/15532
project_gutenberg,Nobody's Boy,Hector Malot,https://www.gutenberg.org/ebooks/25102
project_gutenberg,Memories and Adventures,Arthur Conan Doyle,https://www.gutenberg.org/ebooks/66991
project_gutenberg,"The Wide World Magazine, Vol. 22, No. 132, March, 1909",Various,https://www.gutenberg.org/ebooks/52408
project_gutenberg,"The Sea: Its Stirring Story of Adventure, Peril, & Heroism. Volume 1",Frederick Whymper,https://www.gutenberg.org/ebooks/39341
project_gutenberg,The Real Adventure,Henry Kitchell Webster,https://www.gutenberg.org/ebooks/15384
project_gutenberg,Jungle Tales of Tarzan,Edgar Rice Burroughs,https://www.gutenberg.org/ebooks/106
project_gutenberg,Daniel Boone: The Pioneer of Kentucky,John S. C. Abbott,https://www.gutenberg.org/ebooks/23798
project_gutenberg,The Hollow Needle: Further Adventures of Arsène Lupin,Maurice Leblanc,https://www.gutenberg.org/ebooks/28755
project_gutenberg,Comrades: A Story of Social Adventure in California,Jr. Thomas Dixon,https://www.gutenberg.org/ebooks/35447
project_gutenberg,Studies in Literature and History,Sir Alfred C. Lyall,https://www.gutenberg.org/ebooks/25937
project_gutenberg,Index of the Project Gutenberg works of Robert Louis Stevenson,Robert Louis Stevenson,https://www.gutenberg.org/ebooks/58181
project_gutenberg,"How I found Livingstone :  Travels, adventures, and discoveres in Central Africa, including an account of four months' residence with Dr. Livingstone",Henry M. Stanley,https://www.gutenberg.org/ebooks/5157
project_gutenberg,The trail of deception,W. C. Tuttle,https://www.gutenberg.org/ebooks/77016
project_gutenberg,"Youth, a Narrative",Joseph Conrad,https://www.gutenberg.org/ebooks/525
project_gutenberg,The Book of Wonder,Lord Dunsany,https://www.gutenberg.org/ebooks/7477
project_gutenberg,The Spell of the Yukon and Other Verses,Robert W. Service,https://www.gutenberg.org/ebooks/207
project_gutenberg,Der abenteuerliche Simplicissimus (German),Hans Jakob Christoph von Grimmelshausen,https://www.gutenberg.org/ebooks/55171
project_gutenberg,The Voyages of Doctor Dolittle,Hugh Lofting,https://www.gutenberg.org/ebooks/1154
project_gutenberg,Stories of Robin Hood,Bertha E. Bush,https://www.gutenberg.org/ebooks/46190
project_gutenberg,The Coral Island: A Tale of the Pacific Ocean,R. M. Ballantyne,https://www.gutenberg.org/ebooks/646
project_gutenberg,The Vicomte de Bragelonne,Alexandre Dumas and Auguste Maquet,https://www.gutenberg.org/ebooks/2609
project_gutenberg,American Adventures: A Second Trip 'Abroad at home',Julian Street,https://www.gutenberg.org/ebooks/18304
project_gutenberg,Omoo: Adventures in the South Seas,Herman Melville,https://www.gutenberg.org/ebooks/9268
project_gutenberg,The Book of the Thousand Nights and a Night — Volume 10 (of 10),,https://www.gutenberg.org/ebooks/58360
project_gutenberg,"The Strange Adventures of Andrew Battell, of Leigh, in Angola and the Adjoining Regions",Andrew Battell,https://www.gutenberg.org/ebooks/41282
project_gutenberg,Gulliver's Travels,Jonathan Swift,https://www.gutenberg.org/ebooks/65473
project_gutenberg,Ten Thousand Miles with a Dog Sled,Hudson Stuck,https://www.gutenberg.org/ebooks/22965
project_gutenberg,The Adventures of Peregrine Pickle,T. Smollett,https://www.gutenberg.org/ebooks/4084
project_gutenberg,The Adventure of the Bruce-Partington Plans,Arthur Conan Doyle,https://www.gutenberg.org/ebooks/2346
project_gutenberg,Cynthia's Chauffeur,Louis Tracy,https://www.gutenberg.org/ebooks/31472
project_gutenberg,"Farthest North, Vol. II",Fridtjof Nansen,https://www.gutenberg.org/ebooks/34120
project_gutenberg,The Prairie,James Fenimore Cooper,https://www.gutenberg.org/ebooks/6450
project_gutenberg,"Adventures and Reminiscences of a Volunteer; Or, A Drummer Boy from Maine",George T. Ulmer,https://www.gutenberg.org/ebooks/32246
project_gutenberg,The Patchwork Girl of Oz,L. Frank Baum,https://www.gutenberg.org/ebooks/32094
project_gutenberg,A Yankee doctor in paradise,S. M. Lambert,https://www.gutenberg.org/ebooks/74693
project_gutenberg,"The South Pole; an account of the Norwegian Antarctic expedition in the ""Fram,"" 1910-12 — Volume 1 and Volume 2",Roald Amundsen,https://www.gutenberg.org/ebooks/4229
project_gutenberg,Typee: A Romance of the South Seas,Herman Melville,https://www.gutenberg.org/ebooks/1900
project_gutenberg,Pelham — Complete,Baron Edward Bulwer Lytton Lytton,https://www.gutenberg.org/ebooks/7623
project_gutenberg,Vingt mille lieues sous les mers (French),Jules Verne,https://www.gutenberg.org/ebooks/54873
project_gutenberg,A Baptist Abroad: Travels and Adventures of Europe and all Bible Lands,Walter Andrew Whittle,https://www.gutenberg.org/ebooks/50879
project_gutenberg,The Life and Adventures of Robinson Crusoe (1808),Daniel Defoe,https://www.gutenberg.org/ebooks/12623
project_gutenberg,Redburn. His First Voyage,Herman Melville,https://www.gutenberg.org/ebooks/8118
project_gutenberg,The Elusive Pimpernel,Baroness Emmuska Orczy Orczy,https://www.gutenberg.org/ebooks/2785
project_gutenberg,In the Wilds of South America,Leo E. Miller,https://www.gutenberg.org/ebooks/59512
project_gutenberg,The Talisman,Walter Scott,https://www.gutenberg.org/ebooks/1377
project_gutenberg,Five Weeks in a Balloon,Jules Verne,https://www.gutenberg.org/ebooks/3526
project_gutenberg,The Boy with Wings,Berta Ruck,https://www.gutenberg.org/ebooks/36223
project_gutenberg,Orlando Furioso,Lodovico Ariosto,https://www.gutenberg.org/ebooks/615
project_gutenberg,"Four Young Explorers; Or, Sight-Seeing in the Tropics",Oliver Optic,https://www.gutenberg.org/ebooks/24252
project_gutenberg,The Return of Tarzan,Edgar Rice Burroughs,https://www.gutenberg.org/ebooks/81
project_gutenberg,Korean Tales,Horace Newton Allen,https://www.gutenberg.org/ebooks/55539
project_gutenberg,Alice's Abenteuer im Wunderland (German),Lewis Carroll,https://www.gutenberg.org/ebooks/19778
project_gutenberg,"The Three Voyages of William Barents to the Arctic Regions (1594, 1595, and 1596)",Gerrit de Veer,https://www.gutenberg.org/ebooks/64257
project_gutenberg,The Maid of the Whispering Hills,Vingie E. Roe,https://www.gutenberg.org/ebooks/5253
project_gutenberg,Il Conte di Monte-Cristo (Italian),Alexandre Dumas and Auguste Maquet,https://www.gutenberg.org/ebooks/65391
project_gutenberg,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 20",Robert Louis Stevenson,https://www.gutenberg.org/ebooks/30849
project_gutenberg,The Mucker,Edgar Rice Burroughs,https://www.gutenberg.org/ebooks/331
project_gutenberg,The Black Arrow: A Tale of the Two Roses,Robert Louis Stevenson,https://www.gutenberg.org/ebooks/32954
project_gutenberg,"Golden Days for Boys and Girls, Volume XIII, No. 51: November 12, 1892",Various,https://www.gutenberg.org/ebooks/24904
project_gutenberg,This Country of Ours,H. E. Marshall,https://www.gutenberg.org/ebooks/3761
project_gutenberg,The Car of Destiny,C. N. Williamson and A. M. Williamson,https://www.gutenberg.org/ebooks/23500
project_gutenberg,The Gay Adventure: A Romance,Richard Bird,https://www.gutenberg.org/ebooks/33823
project_gutenberg,Indian Tales,Rudyard Kipling,https://www.gutenberg.org/ebooks/8649
project_gutenberg,Wonderful Adventures of Mrs. Seacole in Many Lands,Mary Seacole,https://www.gutenberg.org/ebooks/23031
project_gutenberg,The Tin Woodman of Oz,L. Frank Baum,https://www.gutenberg.org/ebooks/30852
project_gutenberg,"The Man-Eaters of Tsavo, and Other East African Adventures",J. H. Patterson,https://www.gutenberg.org/ebooks/3810
project_gutenberg,"Ibong Adarna (Tagalog)",Anonymous,https://www.gutenberg.org/ebooks/16157
project_gutenberg,Jewish Fairy Tales and Legends,Gertrude Landa,https://www.gutenberg.org/ebooks/26711
project_gutenberg,"Joseph Andrews, Vol. 2",Henry Fielding,https://www.gutenberg.org/ebooks/9609
project_gutenberg,A Son of the Sun,Jack London,https://www.gutenberg.org/ebooks/21971
project_gutenberg,An African Adventure,Isaac Frederick Marcosson,https://www.gutenberg.org/ebooks/25569
project_gutenberg,Humours of Irish Life,,https://www.gutenberg.org/ebooks/35891
project_gutenberg,"Dick Merriwell Abroad; Or, The Ban of the Terrible Ten",Burt L. Standish,https://www.gutenberg.org/ebooks/41827
project_gutenberg,The Fortunate Mistress (Parts 1 and 2),Daniel Defoe,https://www.gutenberg.org/ebooks/30344
project_gutenberg,"Farnham's Travels in the Great Western Prairies, etc., part 1, May 21-October 16, 1839",Thomas Jefferson Farnham,https://www.gutenberg.org/ebooks/48046
project_gutenberg,"A Journal of the Pilgrims at Plymouth; Mourt's Relation: A Relation or Journal of the English Plantation settled at Plymouth in New England, by Certain English adventurers both merchants and others",,https://www.gutenberg.org/ebooks/66359
project_gutenberg,My Adventures with Your Money,George Graham Rice,https://www.gutenberg.org/ebooks/44274
project_gutenberg,"The Sea: Its Stirring Story of Adventure, Peril, & Heroism. Volume 2",Frederick Whymper,https://www.gutenberg.org/ebooks/39342
project_gutenberg,King--of the Khyber Rifles: A Romance of Adventure,Talbot Mundy,https://www.gutenberg.org/ebooks/6066
project_gutenberg,Tarzan and the Jewels of Opar,Edgar Rice Burroughs,https://www.gutenberg.org/ebooks/92
project_gutenberg,The Coral Island,R. M. Ballantyne,https://www.gutenberg.org/ebooks/21721
project_gutenberg,The Pirates Own Book,Charles Ellms,https://www.gutenberg.org/ebooks/12216
project_gutenberg,On the Irrawaddy: A Story of the First Burmese War,G. A. Henty,https://www.gutenberg.org/ebooks/21242
project_gutenberg,"Astounding Stories, July, 1931",Various,https://www.gutenberg.org/ebooks/31168
project_gutenberg,The Tale of Mr. Tod,Beatrix Potter,https://www.gutenberg.org/ebooks/19805
project_gutenberg,"The Voyages of Pedro Fernandez de Quiros, 1595 to 1606. Volume 1",Pedro Fernandes de Queirós,https://www.gutenberg.org/ebooks/41200
project_gutenberg,"Dick Sands, the Boy Captain",Jules Verne,https://www.gutenberg.org/ebooks/9150
project_gutenberg,The Story of the Amulet,E. Nesbit,https://www.gutenberg.org/ebooks/837
project_gutenberg,The Boy's Book of New Inventions,Harry E. Maule,https://www.gutenberg.org/ebooks/46232
project_gutenberg,"Le comte de Monte-Cristo, Tome IV (French)",Alexandre Dumas and Auguste Maquet,https://www.gutenberg.org/ebooks/17992
project_gutenberg,Arsène Lupin versus Herlock Sholmes,Maurice Leblanc,https://www.gutenberg.org/ebooks/40203
project_gutenberg,"The art of travel :  or, Shifts and contrivances available in wild countries",Francis Galton,https://www.gutenberg.org/ebooks/14681
project_gutenberg,The Anglo-French Entente in the Seventeenth Century,Charles Bastide,https://www.gutenberg.org/ebooks/37905
project_gutenberg,"Weird Tales, Volume 1, Number 3, May, 1923: The unique magazine",Various,https://www.gutenberg.org/ebooks/69607
project_gutenberg,"Real Life In London, Volumes I. and II.",Pierce Egan and active 1816-1830 John Badcock,https://www.gutenberg.org/ebooks/20484
project_gutenberg,"""Captains Courageous"": A Story of the Grand Banks",Rudyard Kipling,https://www.gutenberg.org/ebooks/2186
project_gutenberg,Timar's Two Worlds,Mór Jókai,https://www.gutenberg.org/ebooks/31409
project_gutenberg,The Treasure of Pearls: A Romance of Adventures in California,Gustave Aimard,https://www.gutenberg.org/ebooks/46276
project_gutenberg,One of the Six Hundred: A Novel,James Grant,https://www.gutenberg.org/ebooks/55179
project_gutenberg,Las aventuras de Telémaco seguidas de las de Aristonoo (Spanish),François de Salignac de La Mothe- Fénelon,https://www.gutenberg.org/ebooks/77072
project_gutenberg,The Adventures of Hajji Baba of Ispahan,James Justinian Morier,https://www.gutenberg.org/ebooks/21331
project_gutenberg,"Dainty's Cruel Rivals; Or, The Fatal Birthday",Mrs. Alex. McVeigh Miller,https://www.gutenberg.org/ebooks/31257
project_gutenberg,To Have and to Hold,Mary Johnston,https://www.gutenberg.org/ebooks/2807
project_gutenberg,Typhoon,Joseph Conrad,https://www.gutenberg.org/ebooks/1142
project_gutenberg,Ten Years Later,Alexandre Dumas,https://www.gutenberg.org/ebooks/1258
project_gutenberg,The Enchanted Castle,E. Nesbit,https://www.gutenberg.org/ebooks/34219
project_gutenberg,The Romance of a Mummy and Egypt,Théophile Gautier,https://www.gutenberg.org/ebooks/27724
project_gutenberg,From Pole to Pole: A Book for Young People,Sven Anders Hedin,https://www.gutenberg.org/ebooks/20709
project_gutenberg,The Countess of Pembroke's Arcadia,Philip Sidney,https://www.gutenberg.org/ebooks/70854
project_gutenberg,The Worm Ouroboros: A Romance,Eric Rücker Eddison,https://www.gutenberg.org/ebooks/67090
project_gutenberg,Moon of madness,Sax Rohmer,https://www.gutenberg.org/ebooks/77001
project_gutenberg,Glinda of Oz,L. Frank Baum,https://www.gutenberg.org/ebooks/39868
project_gutenberg,"The Grammar School Boys Snowbound; or, Dick & Co. at Winter Sports",H. Irving Hancock,https://www.gutenberg.org/ebooks/20789
project_gutenberg,Tom Sawyer Abroad,Mark Twain,https://www.gutenberg.org/ebooks/91
project_gutenberg,"Les trois mousquetaires, Volume  1 (of 2) (French)",Alexandre Dumas and Auguste Maquet,https://www.gutenberg.org/ebooks/56054
project_gutenberg,"Los gringos; or, An inside view of Mexico and California :  with wanderings in Peru, Chili, and Polynesia",H. A. Wise,https://www.gutenberg.org/ebooks/32178
project_gutenberg,The White Knight: Tirant Lo Blanc,Joanot Martorell and Martí Joan de Galba,https://www.gutenberg.org/ebooks/378
project_gutenberg,Supplemental Nights to the Book of the Thousand and One Nights — Volume 3 (of 6),,https://www.gutenberg.org/ebooks/3447
project_gutenberg,Camps and Trails in China,Roy Chapman Andrews and Yvette Borup Andrews,https://www.gutenberg.org/ebooks/12296
project_gutenberg,"The Vnfortunate Traveller, or The Life of Jack Wilton",Thomas Nash,https://www.gutenberg.org/ebooks/21338
project_gutenberg,The Silent Barrier,Louis Tracy,https://www.gutenberg.org/ebooks/31635
project_gutenberg,Two Little Savages,Ernest Thompson Seton,https://www.gutenberg.org/ebooks/13499
